id_prestamo;fecha;id_libro;generos;formato;perfil_socio;sala;dias_prestamo;renovaciones;dias_retraso;comentario
9224;04/07/2026;L0047;"ciencia ficcion;novela negra;romantica";Ebook;Adulto;Central;;2;0.0;
1731;23/02/2026;L0071;terror;Fisico;Adulto;Barrio Sur;21.0;1;0.0;
4771;24/04/2026;L0092;"ensayo;historica";Fisico;Infantil;Barrio Norte;7.0;0;3.0;
6977;30/05/2026;L0005;poesia;Fisico;Adulto;Barrio Sur;7.0;1;0.0;
9750;11/07/2026;L0011;fantasia;Fisico;Adulto;Barrio Sur;14.0;0;11.0;
5372;04/05/2026;L0010;"ensayo;novela negra";Ebook;Adulto;Central;7.0;0;0.0;
5023;28/04/2026;L0027;"poesia;fantasia;historica";Audiolibro;Senior;Central;21.0;0;0.0;
1577;20/02/2026;L0154;juvenil;Ebook;Adulto;Barrio Sur;14.0;2;0.0;
9920;13/07/2026;L0011;fantasia;Audiolibro;Infantil;Barrio Norte;14.0;0;0.0;
6426;21/05/2026;L0072;"poesia;biografia;fantasia";Fisico;Senior;Barrio Norte;7.0;0;0.0;
1403;17/02/2026;L0007;"historica;novela negra";Fisico;Adulto;Barrio Norte;30.0;0;17.0;
2338;08/03/2026;L0038;"poesia;ciencia ficcion";Fisico;Infantil;Barrio Norte;14.0;0;8.0;
9117;02/07/2026;L0022;"biografia;poesia";Ebook;Infantil;Barrio Norte;14.0;0;0.0;
30;16/01/2026;L0157;"poesia;biografia";Ebook;Infantil;BARRIO SUR;14.0;0;0.0;
9483;07/07/2026;L0038;"poesia;ciencia ficcion";Fisico;Adulto;Barrio Sur;21.0;0;3.0;
8143;16/06/2026;L0005;poesia;Fisico;Senior;Barrio Sur;21.0;0;0.0;
1624;21/02/2026;L0005;poesia;Fisico;Senior;Central;7.0;0;10.0;
4809;24/04/2026;L0085;"terror;romantica;ensayo";Fisico;Infantil;Central;14.0;0;0.0;
2486;11/03/2026;L0028;"juvenil;novela negra;historica";Ebook;Adulto;Barrio Sur;14.0;1;0.0;
2698;16/03/2026;L0053;"biografia;ensayo;novela negra";Fisico;Infantil;Barrio Norte;30.0;0;0.0;
5211;01/05/2026;L0014;historica;Fisico;Senior;  Barrio Norte ;14.0;0;1.0;
8371;20/06/2026;L0119;"novela negra;romantica";Fisico;Adulto;Barrio Norte;14.0;1;0.0;Muy solicitado, hay lista de espera
7453;06/06/2026;L0012;"ciencia ficcion;romantica;terror";Fisico;Adulto;Central;14.0;1;6.0;
971;08/02/2026;L0022;"biografia;poesia";Fisico;Adulto;Barrio Sur;7.0;0;0.0;
1069;10/02/2026;L0001;"historica;biografia";Fisico;Adulto;Barrio Sur;21.0;0;0.0;
4849;25/04/2026;L0052;"poesia;ensayo";Fisico;Adulto;Central;;0;0.0;
9796;12/07/2026;L0200;"ciencia ficcion;fantasia;terror";Ebook;Adulto;Barrio Sur;21.0;1;0.0;
6873;28/05/2026;L0011;fantasia;Ebook;Adulto;Barrio Norte;30.0;2;0.0;
3747;05/04/2026;L0134;"  romantica;novela negra;biografia ";Fisico;Senior;Central;21.0;0;0.0;
9903;13/07/2026;L0012;"ciencia ficcion;romantica;terror";Fisico;;Barrio Sur;14.0;1;0.0;
2378;09/03/2026;L0072;"poesia;biografia;fantasia";Fisico;Adulto;Central;14.0;0;;
851;05/02/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
4369;17/04/2026;L0103;"romantica;fantasia";Ebook;Adulto;Barrio Sur;21.0;1;0.0;
5365;03/05/2026;L0012;"ciencia ficcion;romantica;terror";Fisico;Adulto;Central;;2;0.0;
4722;23/04/2026;L0049;"poesia;novela negra";Fisico;Adulto;Barrio Sur;14.0;1;0.0;
5621;08/05/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Barrio Norte;14.0;0;1.0;
5021;28/04/2026;L0041;"terror;biografia";Ebook;Adulto;Central;14.0;2;0.0;
2363;09/03/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Barrio Sur;30.0;2;0,0 dias;
2689;15/03/2026;L0033;"ciencia ficcion;fantasia;romantica";Fisico;Senior;Barrio Sur;21.0;0;0.0;
6420;21/05/2026;L0007;"historica;novela negra";Ebook;Senior;Barrio Norte;21.0;0;0.0;
6519;23/05/2026;L0005;poesia;Ebook;Adulto;Barrio Norte;14.0;0;0.0;
7818;11/06/2026;L0047;"ciencia ficcion;novela negra;romantica";Ebook;Adulto;Central;30.0;0;0.0;
3740;05/04/2026;L0179;poesia;Audiolibro;Adulto;Barrio Norte;14.0;0;0.0;
5275;02/05/2026;L0021;"historica;biografia;ciencia ficcion";Fisico;Adulto;Barrio Norte;30.0;1;31.0;
4265;15/04/2026;L0053;"biografia;ensayo;novela negra";Ebook;Adulto;Barrio Sur;14.0;1;0.0;
591;30/01/2026;L0015;poesia;Fisico;Adulto;Barrio Sur;14.0;1;0.0;
6042;15/05/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Infantil;Barrio Norte;21.0;0;2.0;
5051;28/04/2026;L0090;"fantasia;romantica;ensayo";Fisico;Adulto;Barrio Sur;21.0;0;0.0;
8098;16/06/2026;L0007;"historica;novela negra";Fisico;Senior;Central;14.0;1;0.0;
1176;12/02/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Barrio Sur;30.0;1;0.0;Devuelto en perfecto estado
4843;25/04/2026;L0037;poesia;Fisico;;Barrio Sur;30.0;0;0.0;
5157;30/04/2026;L0007;"historica;novela negra";Fisico;Senior;Barrio Sur;30.0;0;2.0;
6963;30/05/2026;L0026;"romantica;juvenil";Audiolibro;Infantil;Barrio Norte;14.0;0;0.0;
7615;09/06/2026;L0004;"poesia;ensayo";Fisico;Adulto;  Central ;7.0;0;2.0;
294;23/01/2026;L0010;"ensayo;novela negra";Fisico;Senior;Barrio Sur;7.0;0;0.0;
1077;10/02/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Central;14.0;0;4.0;
6631;24/05/2026;L0186;"terror;biografia;novela negra";Audiolibro;Adulto;Barrio Sur;14.0;0;0.0;
4354;17/04/2026;L0006;"biografia;historica;poesia";Ebook;Senior;Central;30.0;0;0.0;
9770;11/07/2026;L0079;"juvenil;historica";Fisico;Adulto;Barrio Sur;30.0;1;0.0;
7479;07/06/2026;L0106;"  juvenil;historica;novela negra ";Ebook;Senior;Barrio Sur;30.0;2;0.0;
6203;18/05/2026;L0123;"historica;juvenil";Fisico;Adulto;Barrio Sur;30.0;2;0.0;
2996;22/03/2026;L0017;"ciencia ficcion;juvenil;novela negra";Audiolibro;Adulto;Barrio Sur;14.0;0;0.0;
9368;05/07/2026;L0166;"novela negra;ciencia ficcion";Fisico;Adulto;Barrio Norte;7.0;0;0.0;
8421;21/06/2026;L0183;"ensayo;ciencia ficcion";Fisico;Adulto;Barrio Norte;7.0;0;16.0;
7133;01/06/2026;L0081;"poesia;fantasia;historica";Fisico;Adulto;Barrio Sur;14.0;2;22.0;
9901;13/07/2026;L0050;"romantica;ciencia ficcion";Ebook;Infantil;Barrio Norte;14.0;0;0.0;Muy solicitado, hay lista de espera
4599;20/04/2026;L0032;"poesia;novela negra";Fisico;Senior;Central;14.0;1;6.0;Paginas subrayadas a lapiz
15;16/01/2026;L0052;"poesia;ensayo";Audiolibro;Adulto;Barrio Sur;7.0;0;;
9543;08/07/2026;L0051;"juvenil;ensayo";Fisico;Adulto;Barrio Sur;14.0;2;0.0;
3060;23/03/2026;L0015;poesia;Ebook;Senior;CENTRAL;14.0;0;0.0;
9504;07/07/2026;L0146;"fantasia;juvenil";Fisico;Adulto;CENTRAL;30.0;0;2.0;
2702;16/03/2026;L0188;"novela negra;fantasia";Fisico;;  Barrio Norte ;30.0;0;6.0;
4514;19/04/2026;L0057;romantica;Ebook;Infantil;Barrio Sur;30.0;0;0.0;
9257;04/07/2026;L0019;terror;Fisico;Infantil;Barrio Norte;21.0;0;0.0;
8910;29/06/2026;L0061;"historica;romantica";Fisico;Senior;Central;7.0;0;8.0;
4834;25/04/2026;L0126;fantasia;Fisico;Adulto;Barrio Sur;30.0;1;11,0 dias;
7218;03/06/2026;L0034;"novela negra;terror";Ebook;Adulto;Barrio Sur;7.0;0;0.0;Paginas subrayadas a lapiz
8675;25/06/2026;L0200;"ciencia ficcion;fantasia;terror";Ebook;Infantil;Barrio Norte;14.0;1;0.0;
6195;18/05/2026;L0009;"historica;ciencia ficcion";Fisico;Adulto;Central;21.0;0;10.0;
1394;16/02/2026;L0093;"historica;fantasia";Fisico;Adulto;Barrio Sur;21.0;0;32.0;El socio pide renovar otra vez
1719;23/02/2026;L0017;"ciencia ficcion;juvenil;novela negra";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
8296;19/06/2026;L0053;"biografia;ensayo;novela negra";Fisico;Adulto;Barrio Norte;30.0;1;3.0;
7177;02/06/2026;L0200;"ciencia ficcion;fantasia;terror";Audiolibro;Infantil;Central;30.0;0;0.0;
3134;25/03/2026;L0194;ensayo;Ebook;Infantil;Central;30.0;1;0.0;
7073;31/05/2026;L0032;"poesia;novela negra";Fisico;Adulto;Barrio Sur;7.0;0;0.0;
5615;08/05/2026;L0081;"poesia;fantasia;historica";Fisico;Adulto;Central;7.0;1;0.0;
2621;14/03/2026;L0109;"ensayo;poesia;terror";Fisico;Senior;Central;14.0;1;2.0;
93;18/01/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Barrio Sur;7.0;0;5.0;
1200;12/02/2026;L0014;historica;Fisico;Adulto;Barrio Sur;14.0;0;0.0;
3061;23/03/2026;L0099;"juvenil;terror;romantica";Fisico;;BARRIO NORTE;14.0;0;0.0;
6189;18/05/2026;L0055;poesia;Fisico;Infantil;Central;21.0;1;8.0;
4990;27/04/2026;L0024;"novela negra;biografia";Fisico;Infantil;Central;14.0;2;28.0;
3888;08/04/2026;L0053;"biografia;ensayo;novela negra";Fisico;Adulto;Barrio Sur;21.0;0;0.0;
4149;12/04/2026;L0003;"biografia;poesia";Fisico;Infantil;Barrio Sur;21.0;1;9.0;
8092;16/06/2026;L0028;"juvenil;novela negra;historica";Audiolibro;Adulto;Barrio Sur;21.0;0;0.0;Le falta la sobrecubierta
7249;03/06/2026;L0032;"POESIA;NOVELA NEGRA";Fisico;Adulto;Barrio Norte;7.0;1;0.0;
9484;07/07/2026;L0078;novela negra;Ebook;Adulto;Barrio Sur;14.0;0;0.0;
3533;01/04/2026;L0032;"poesia;novela negra";Fisico;Adulto;Central;7.0;0;0.0;
8439;21/06/2026;L0062;"ciencia ficcion;novela negra";Fisico;Infantil;Barrio Norte;14.0;0;3.0;
2923;21/03/2026;L0011;fantasia;Audiolibro;Adulto;Central;14.0;0;0.0;
440;27/01/2026;L0101;"biografia;historica";Ebook;Infantil;Barrio Norte;21.0;1;0.0;
3352;29/03/2026;L0044;"novela negra;historica";Ebook;Adulto;Central;14.0;0;0.0;
3534;01/04/2026;L0014;historica;Fisico;Infantil;barrio norte;14.0;1;0.0;
4986;27/04/2026;L0103;"romantica;fantasia";Fisico;Adulto;Central;7.0;0;8.0;
9681;10/07/2026;L0007;"historica;novela negra";Audiolibro;Senior;Barrio Norte;30.0;0;0,0 dias;
625;31/01/2026;L0034;"novela negra;terror";Fisico;Infantil;Barrio Norte;14.0;0;0,0 dias;
9120;02/07/2026;L0198;"JUVENIL;ROMANTICA";Ebook;Infantil;Barrio Norte;21.0;0;0.0;
4246;15/04/2026;L0016;historica;Ebook;Senior;Barrio Norte;14.0;1;0.0;Muy solicitado, hay lista de espera
4193;13/04/2026;L0020;"fantasia;novela negra";Fisico;Adulto;Barrio Sur;7.0;0;0.0;
7389;05/06/2026;L0004;"poesia;ensayo";Fisico;Infantil;Barrio Norte;14.0;0;6.0;
8529;22/06/2026;L0018;"biografia;fantasia";Fisico;Senior;Barrio Sur;30.0;0;0.0;
2139;04/03/2026;L0062;"ciencia ficcion;novela negra";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
3854;07/04/2026;L0001;"historica;biografia";Fisico;Adulto;Barrio Sur;14.0;0;0.0;
5145;30/04/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Central;30.0;1;0.0;
9581;09/07/2026;L0007;"historica;novela negra";Fisico;Adulto;Barrio Norte;14.0;2;0.0;
6352;20/05/2026;L0031;"ciencia ficcion;poesia";Fisico;Senior;Barrio Sur;14.0;0;0.0;
3818;06/04/2026;L0042;ciencia ficcion;Fisico;Senior;Barrio Norte;30.0;2;5.0;
5182;01/05/2026;L0010;"ensayo;novela negra";Fisico;Infantil;Barrio Norte;7.0;0;0.0;
2535;12/03/2026;L0024;"novela negra;biografia";Fisico;Infantil;Barrio Norte;30.0;1;;El socio pide renovar otra vez
6004;15/05/2026;L0016;historica;Fisico;Senior;Barrio Sur;14.0;0;0.0;
5019;28/04/2026;L0141;"historica;fantasia";Fisico;Adulto;Barrio Sur;14.0;1;0,0 dias;
8609;24/06/2026;L0134;"romantica;novela negra;biografia";Fisico;Adulto;Barrio Norte;7.0;0;0.0;Devuelto en perfecto estado
6622;24/05/2026;L0058;"biografia;ciencia ficcion";Ebook;Adulto;Barrio Sur;14.0;1;0.0;
8308;19/06/2026;L0086;"terror;poesia;ensayo";Fisico;Infantil;Barrio Norte;14.0;1;1.0;
7600;08/06/2026;L0028;"juvenil;novela negra;historica";Fisico;Adulto;Central;14.0;0;3.0;
5478;05/05/2026;L0058;"biografia;ciencia ficcion";Fisico;Adulto;Barrio Sur;14.0;0;0.0;
2738;16/03/2026;L0142;"historica;juvenil";Fisico;Adulto;Central;30.0;1;0.0;
89;18/01/2026;L0060;"juvenil;terror";Ebook;Adulto;Barrio Sur;30.0;0;0.0;
6921;29/05/2026;L0007;"historica;novela negra";Fisico;Senior;Barrio Norte;14.0;0;10.0;
674;01/02/2026;L0200;"ciencia ficcion;fantasia;terror";Ebook;Adulto;Central;30.0;2;0.0;
2868;20/03/2026;L0042;  ciencia ficcion ;Fisico;Infantil;Central;30.0;0;6.0;
656;31/01/2026;L0038;"poesia;ciencia ficcion";Fisico;Adulto;Barrio Sur;14.0;2;0.0;Paginas subrayadas a lapiz
7460;06/06/2026;L0096;"juvenil;ensayo;ciencia ficcion";Fisico;Adulto;Central;7.0;1;0.0;
9539;08/07/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Central;14.0;0;10.0;
8269;19/06/2026;L0044;"novela negra;historica";Fisico;Infantil;Barrio Norte;7.0;0;13.0;
7586;08/06/2026;L0027;"poesia;fantasia;historica";Ebook;Infantil;Barrio Norte;30.0;0;0.0;
9279;04/07/2026;L0019;terror;Fisico;Adulto;Barrio Sur;7.0;0;6.0;
2883;20/03/2026;L0018;"biografia;fantasia";Fisico;Adulto;Barrio Sur;21.0;0;0.0;
1738;23/02/2026;L0018;"biografia;fantasia";Fisico;Adulto;Barrio Norte;;0;6.0;
7772;11/06/2026;L0012;"ciencia ficcion;romantica;terror";Fisico;Infantil;Central;14.0;1;21.0;
3990;10/04/2026;L0032;"poesia;novela negra";Audiolibro;Infantil;Central;30.0;0;0.0;
7403;06/06/2026;L0038;"poesia;ciencia ficcion";Fisico;Adulto;Barrio Norte;7.0;1;0.0;
8219;18/06/2026;L0065;biografia;Ebook;Infantil;Central;7.0;0;0,0 dias;
6649;24/05/2026;L0023;"juvenil;biografia";Fisico;Senior;Central;30.0;0;0.0;Muy solicitado, hay lista de espera
2827;18/03/2026;L0003;"biografia;poesia";Fisico;Adulto;Barrio Sur;21.0;1;0.0;
6131;17/05/2026;L0018;"biografia;fantasia";Fisico;Adulto;Barrio Sur;21.0;0;18,0 dias;
7234;03/06/2026;L0118;"fantasia;biografia;ciencia ficcion";Fisico;Senior;Barrio Norte;14.0;0;0.0;
6798;27/05/2026;L0016;historica;Audiolibro;Adulto;Barrio Norte;30.0;0;0.0;
6504;23/05/2026;L0145;"POESIA;HISTORICA";Fisico;Adulto;Barrio Sur;7.0;0;0.0;
2849;19/03/2026;L0111;"historica;poesia";Ebook;Adulto;Barrio Norte;7.0;0;0,0 dias;
1596;21/02/2026;L0081;"poesia;fantasia;historica";Ebook;Adulto;Barrio Norte;21.0;2;0.0;Ejemplar algo deteriorado
7542;07/06/2026;L0015;poesia;Fisico;Adulto;Central;14.0;1;0.0;Le falta la sobrecubierta
4833;25/04/2026;L0102;"romantica;novela negra;fantasia";Fisico;Adulto;Central;30.0;0;0.0;
796;04/02/2026;L0137;"ciencia ficcion;biografia";Ebook;Infantil;Barrio Sur;7.0;1;0.0;
8318;20/06/2026;L0089;"juvenil;terror";Fisico;;Central;14.0;0;10.0;
6508;23/05/2026;L0044;"NOVELA NEGRA;HISTORICA";Fisico;Infantil;Barrio Norte;14.0;2;0.0;
109;18/01/2026;L0122;"poesia;terror;ciencia ficcion";Fisico;Adulto;Barrio Norte;7.0;0;5.0;
5545;07/05/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Senior;Central;14.0;0;0.0;
5480;05/05/2026;L0172;"biografia;romantica;novela negra";Ebook;Adulto;Barrio Norte;30.0;0;0.0;
1191;12/02/2026;L0189;"ensayo;terror";Fisico;Senior;Barrio Norte;7.0;0;0.0;
3329;28/03/2026;L0079;"juvenil;historica";Fisico;Adulto;Barrio Sur;30.0;0;4.0;
3382;29/03/2026;L0119;"novela negra;romantica";Fisico;Senior;Barrio Sur;14.0;0;0.0;
9071;01/07/2026;L0020;"fantasia;novela negra";Fisico;Adulto;Barrio Norte;21.0;0;0.0;El socio pide renovar otra vez
4993;27/04/2026;L0013;"terror;poesia;ensayo";Fisico;Adulto;Central;14.0;1;0.0;
9277;04/07/2026;L0005;poesia;Fisico;Senior;Central;14.0;0;4.0;
8960;29/06/2026;L0023;"juvenil;biografia";Fisico;Adulto;Central;14.0;0;0.0;
4961;27/04/2026;L0050;"romantica;ciencia ficcion";Fisico;Adulto;Barrio Norte;7.0;0;0.0;
4123;12/04/2026;L0117;"poesia;juvenil";Fisico;Infantil;Barrio Norte;14.0;2;13.0;
1727;23/02/2026;L0003;"biografia;poesia";Fisico;;Barrio Norte;14.0;0;0.0;
705;01/02/2026;L0044;"novela negra;historica";Fisico;Adulto;Barrio Norte;7.0;0;0.0;
2524;12/03/2026;L0012;"ciencia ficcion;romantica;terror";Fisico;Infantil;Central;7.0;1;0.0;
2240;06/03/2026;L0118;"  fantasia;biografia;ciencia ficcion ";Ebook;;Barrio Norte;21.0;1;0.0;
9729;11/07/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Central;14.0;0;;Devuelto en perfecto estado
3527;01/04/2026;L0057;romantica;Ebook;Infantil;Barrio Sur;21.0;2;0.0;
4171;13/04/2026;L0011;fantasia;Audiolibro;Adulto;Barrio Sur;21.0;0;0.0;
9157;02/07/2026;L0024;"novela negra;biografia";Fisico;Senior;Barrio Sur;30.0;0;0.0;El socio pide renovar otra vez
2908;20/03/2026;L0163;"novela negra;romantica;biografia";Fisico;Adulto;Barrio Sur;14.0;1;0.0;
6105;16/05/2026;L0017;"ciencia ficcion;juvenil;novela negra";Ebook;Infantil;BARRIO SUR;14.0;0;0.0;
1693;22/02/2026;L0093;"historica;fantasia";Fisico;Infantil;Barrio Norte;14.0;0;0.0;
4490;19/04/2026;L0019;terror;Fisico;Senior;Barrio Sur;14.0;2;0.0;
7508;07/06/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Central;14.0;0;4.0;
4717;23/04/2026;L0022;"biografia;poesia";Fisico;Infantil;Central;14.0;0;1.0;
3529;01/04/2026;L0153;historica;Fisico;Adulto;Barrio Sur;30.0;0;21.0;
8877;28/06/2026;L0007;"historica;novela negra";Ebook;Senior;Central;30.0;1;0.0;
4848;25/04/2026;L0018;"biografia;fantasia";Fisico;Senior;Central;30.0;0;0.0;
8006;14/06/2026;L0167;  ciencia ficcion ;Fisico;Adulto;Barrio Norte;7.0;0;0.0;
1759;24/02/2026;L0080;ciencia ficcion;Audiolibro;;Central;7.0;0;0.0;
9288;04/07/2026;L0136;"novela negra;ensayo;ciencia ficcion";Fisico;Infantil;Central;14.0;0;0.0;
2129;04/03/2026;L0010;"ensayo;novela negra";Ebook;Adulto;Barrio Sur;14.0;1;0.0;
669;01/02/2026;L0008;"romantica;juvenil;ensayo";Ebook;Senior;Barrio Norte;21.0;2;0.0;
5283;02/05/2026;L0089;"juvenil;terror";Fisico;Adulto;Barrio Norte;30.0;0;0.0;
7407;06/06/2026;L0046;ciencia ficcion;Fisico;Adulto;Barrio Norte;21.0;0;0.0;
2276;07/03/2026;L0154;juvenil;Fisico;Adulto;Central;14.0;0;0.0;
1356;15/02/2026;L0129;"terror;ciencia ficcion;biografia";Fisico;Adulto;Barrio Sur;7.0;1;0.0;
762;03/02/2026;L0029;"fantasia;biografia";Audiolibro;Adulto;Barrio Sur;30.0;1;0.0;
6642;24/05/2026;L0012;"ciencia ficcion;romantica;terror";Fisico;Adulto;Barrio Norte;14.0;1;9.0;
9474;07/07/2026;L0145;"poesia;historica";Fisico;Infantil;Barrio Norte;14.0;0;0.0;
4741;23/04/2026;L0005;poesia;Fisico;Adulto;Barrio Sur;14.0;0;0.0;
5169;30/04/2026;L0131;juvenil;Fisico;;Barrio Sur;7.0;0;0.0;
8275;19/06/2026;L0013;"terror;poesia;ensayo";Fisico;Adulto;Central;30.0;0;;
7476;07/06/2026;L0038;"poesia;ciencia ficcion";Fisico;Adulto;Central;30.0;0;10.0;El socio pide renovar otra vez
3690;04/04/2026;L0078;novela negra;Fisico;Infantil;Barrio Norte;21.0;1;0.0;
2674;15/03/2026;L0051;"juvenil;ensayo";Ebook;Adulto;Barrio Sur;7.0;0;0.0;
9966;14/07/2026;L0044;"  novela negra;historica ";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
5768;10/05/2026;L0018;"biografia;fantasia";Fisico;Adulto;Barrio Sur;30.0;0;0.0;
3906;08/04/2026;L0038;"poesia;ciencia ficcion";Ebook;Adulto;Barrio Norte;14.0;0;0.0;
1156;11/02/2026;L0073;poesia;Fisico;Senior;Central;21.0;0;0.0;
8326;20/06/2026;L0119;"novela negra;romantica";Fisico;Infantil;Barrio Sur;7.0;1;0.0;
7172;02/06/2026;L0068;"historica;romantica;fantasia";Fisico;Adulto;Barrio Sur;14.0;1;;
1684;22/02/2026;L0073;poesia;Fisico;Infantil;Barrio Sur;7.0;1;5.0;
361;25/01/2026;L0046;ciencia ficcion;Fisico;Senior;Barrio Sur;30.0;0;0.0;
4249;15/04/2026;L0007;"historica;novela negra";Fisico;Infantil;Barrio Sur;30.0;0;0.0;
2847;19/03/2026;L0055;poesia;Ebook;;Barrio Sur;14.0;2;0.0;
953;07/02/2026;L0121;"fantasia;terror";Ebook;Infantil;Barrio Sur;7.0;0;0.0;
2985;22/03/2026;L0110;"juvenil;romantica;poesia";Fisico;Infantil;Barrio Sur;21.0;1;12.0;
102;18/01/2026;L0071;terror;Fisico;Senior;Central;14.0;2;7.0;
2040;02/03/2026;L0167;ciencia ficcion;Fisico;Adulto;Barrio Sur;7.0;0;12.0;
714;02/02/2026;L0062;"ciencia ficcion;novela negra";Fisico;Adulto;Barrio Norte;30.0;0;0.0;Devuelto en perfecto estado
9342;05/07/2026;L0041;"terror;biografia";Ebook;Infantil;Barrio Sur;14.0;0;0.0;Muy solicitado, hay lista de espera
2166;05/03/2026;L0005;poesia;Audiolibro;Adulto;Barrio Norte;21.0;0;0.0;
7503;07/06/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
2743;16/03/2026;L0003;"biografia;poesia";Ebook;Adulto;Barrio Norte;7.0;0;0.0;
959;07/02/2026;L0081;"poesia;fantasia;historica";Fisico;Adulto;Barrio Norte;14.0;0;2.0;
6437;22/05/2026;L0028;"juvenil;novela negra;historica";Fisico;Adulto;Central;7.0;2;;
4024;11/04/2026;L0034;"novela negra;terror";Ebook;Senior;Barrio Norte;14.0;0;0,0 dias;
7179;02/06/2026;L0034;"  novela negra;terror ";Fisico;Adulto;Central;;0;0.0;
4481;19/04/2026;L0071;terror;Ebook;Adulto;Central;14.0;0;0.0;Le falta la sobrecubierta
3543;02/04/2026;L0027;"poesia;fantasia;historica";Fisico;Adulto;Barrio Norte;7.0;1;20.0;
9845;12/07/2026;L0063;"terror;fantasia;poesia";Fisico;Infantil;Barrio Sur;14.0;1;8.0;
9567;08/07/2026;L0010;"ensayo;novela negra";Fisico;Infantil;barrio sur;14.0;1;0.0;
9102;02/07/2026;L0010;"ensayo;novela negra";Fisico;Infantil;Barrio Sur;7.0;0;0,0 dias;
6885;28/05/2026;L0022;"biografia;poesia";Audiolibro;Infantil;Barrio Sur;7.0;0;0,0 dias;
4451;18/04/2026;L0065;biografia;Fisico;Adulto;Central;21.0;0;5.0;
3018;22/03/2026;L0067;"juvenil;romantica;fantasia";Fisico;Adulto;Barrio Sur;14.0;1;0.0;
2317;08/03/2026;L0004;"poesia;ensayo";Fisico;Senior;Central;21.0;0;0.0;El socio pide renovar otra vez
9325;05/07/2026;L0032;"poesia;novela negra";Ebook;Adulto;Central;30.0;0;0.0;
6093;16/05/2026;L0050;"romantica;ciencia ficcion";Ebook;Infantil;Barrio Sur;14.0;0;0.0;
6395;21/05/2026;L0015;poesia;Fisico;Adulto;Barrio Sur;7.0;0;17.0;Le falta la sobrecubierta
9877;13/07/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Barrio Norte;21.0;1;0.0;
5031;28/04/2026;L0042;ciencia ficcion;Ebook;Adulto;Barrio Sur;21.0;0;0.0;
4190;13/04/2026;L0006;"BIOGRAFIA;HISTORICA;POESIA";Fisico;Adulto;Barrio Sur;30.0;1;13.0;
3609;03/04/2026;L0175;"biografia;terror";Fisico;Infantil;Central;30.0;1;0.0;
3056;23/03/2026;L0086;"terror;poesia;ensayo";Ebook;Infantil;Barrio Sur;14.0;0;0.0;
6667;25/05/2026;L0017;"ciencia ficcion;juvenil;novela negra";Ebook;Adulto;Barrio Norte;14.0;0;0.0;
6720;26/05/2026;L0083;"novela negra;poesia";Fisico;Adulto;  Barrio Norte ;7.0;2;0.0;
9174;03/07/2026;L0034;"novela negra;terror";Fisico;Adulto;Barrio Sur;14.0;0;0.0;
3152;25/03/2026;L0010;"ensayo;novela negra";Fisico;Infantil;Barrio Sur;30.0;0;0.0;
9545;08/07/2026;L0099;"juvenil;terror;romantica";Audiolibro;Infantil;Barrio Sur;14.0;0;0.0;Ejemplar algo deteriorado
2677;15/03/2026;L0065;biografia;Ebook;Adulto;Central;30.0;0;0.0;
8430;21/06/2026;L0011;fantasia;Fisico;Adulto;Barrio Sur;14.0;0;10.0;
5970;14/05/2026;L0106;"juvenil;historica;novela negra";Fisico;Adulto;Barrio Sur;14.0;1;0.0;
8656;25/06/2026;L0051;"juvenil;ensayo";Fisico;Adulto;Barrio Norte;7.0;0;12.0;
6570;23/05/2026;L0011;fantasia;Fisico;Infantil;Central;7.0;0;8.0;
4794;24/04/2026;L0033;"ciencia ficcion;fantasia;romantica";Fisico;Adulto;Central;14.0;0;5.0;
440;27/01/2026;L0101;"biografia;historica";Ebook;Infantil;Barrio Norte;21.0;1;0.0;
7742;10/06/2026;L0053;"biografia;ensayo;novela negra";Ebook;Infantil;Barrio Norte;30.0;0;0.0;Le falta la sobrecubierta
4065;11/04/2026;L0058;"biografia;ciencia ficcion";Fisico;Adulto;Central;21.0;0;0.0;
4163;13/04/2026;L0055;poesia;Fisico;Infantil;Barrio Norte;14.0;0;0.0;
4099;12/04/2026;L0011;fantasia;Fisico;Adulto;Barrio Sur;30.0;0;0.0;
5345;03/05/2026;L0058;"biografia;ciencia ficcion";Fisico;Senior;Central;14.0;0;0.0;
